"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"H2BC12",3481.86482341804,-1.46161059373973,0.178192946338736,-8.20240432503587,2.35626249711647e-16,4.36429131588004e-14
"SERPINF1",397.901530101196,1.55895264096368,0.190474834221425,8.18455964188637,2.73301162334031e-16,5.00392438484917e-14
"LARGE2",440.178555932309,-1.1985586454057,0.146523377017975,-8.17998240143395,2.83885331103473e-16,5.13864708994003e-14
"F13A1",123.504776336922,2.9150136028393,0.361066586695165,8.07334079157078,6.84003478706834e-16,1.22421251823833e-13
"MEIS3",735.188383693149,1.76328696308137,0.220045917192039,8.0132682559273,1.11699635993965e-15,1.97695944638651e-13
"IL2RG",154.01806028755,2.7414109359317,0.342446768992566,8.00536370658884,1.19114091653306e-15,2.0850201823577e-13
"PARM1",66.5986293801781,-2.26675723161107,0.283514337280429,-7.99521200005127,1.29351100101104e-15,2.23960181903313e-13
"ALPP",522.986326312076,1.53877993403049,0.193384060412651,7.95711875501517,1.76091683840836e-15,3.01609078698998e-13
"GDA",294.74240527839,1.87689462357675,0.235935005325969,7.95513417342891,1.7893748354704e-15,3.03222891002212e-13
"SLC44A2",1007.57513953544,0.929646422988745,0.116955279071514,7.94873416889802,1.88426892460003e-15,3.15942312631093e-13
"DUSP7",817.138434540966,-0.828008091565021,0.104802353239293,-7.9006631623476,2.77423423426582e-15,4.60320594975211e-13
"INHBB",601.411085940487,1.21137193239284,0.153371007885377,7.8983110895259,2.82707842364399e-15,4.64252909383763e-13
"MOB3A",1503.74547995927,-0.971960352878434,0.12319699735022,-7.88948086222736,3.03446159478385e-15,4.93223864727672e-13
"ANXA1",524.243065795131,1.74166334760636,0.220871966588649,7.8853979276149,3.1353478254355e-15,5.04474298094566e-13
"IL15RA",410.553411137095,-1.12482035234119,0.143266563537954,-7.85124124264484,4.11939697693669e-15,6.56178744456245e-13
"MIR1915HG",665.632977736567,1.28786440517905,0.164213690235473,7.84261289867076,4.41266686522457e-15,6.9593436134814e-13
"USH1C",327.639413882858,1.51467920612282,0.193211721679957,7.83947885228098,4.52420142882125e-15,7.06529456467585e-13
"CACNA1E",89.7194233171063,-1.9372271669319,0.247665637086313,-7.82194570761855,5.20130429330824e-15,8.04384233865116e-13
